customerID,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3970-XGJDU,0,1.4184869154660302,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.691597725564196,-0.4272496028827961,No,False,False,False,False,True,True,False,False
8631-WUXGY,0,0.7522708655316083,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.1055974555043024,1.0617221678059672,No,False,False,True,False,False,False,True,False
6212-ATMLK,0,0.9188248780152137,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9633083706112401,1.2159689986231252,No,False,False,False,False,False,False,True,False
7740-BTPUX,1,1.1270173936197208,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.58452169246144,1.9281701337063673,No,True,True,False,False,True,False,True,False
8869-LIHMK,0,1.5017639217078331,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.6365786747393898,2.402689889308872,No,False,False,False,False,True,False,False,False
6624-JDRDS,0,-0.9132692593044469,No,No phone service,DSL,Yes,No,No,No,No,No,No,-1.3358750133315398,-0.8657024850460744,No,False,False,False,False,False,False,False,False
0513-RBGPE,0,0.37752433744349584,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,-0.17847477401845752,0.09910346735915218,No,True,True,True,False,True,True,False,False
3836-FZSDJ,1,1.7932334435541428,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4955164256505855,-0.07302870499293507,No,True,True,False,False,True,False,False,False
1301-LOPVR,0,0.04441631247628481,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,-0.4370244526656077,-0.19335034658014522,No,True,True,True,True,False,True,False,False
3312-UUMZW,0,0.16933182183898896,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1.0726280333949343,0.49424420397096547,No,True,True,False,False,False,True,False,False
0060-FUALY,0,1.293571406103326,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,0.9303389485018718,1.6114514933534403,No,False,True,False,False,False,False,True,False
2985-JUUBZ,0,0.5024398468062,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,0.2293049204921487,0.4349377784736149,No,True,True,True,False,False,False,True,False
1998-VHJHK,0,-0.03886069376551795,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6933329583067946,-0.7108177057410461,No,False,False,False,True,False,False,False,True
0485-ZBSLN,0,1.5434024248287344,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4989868911357822,-0.15773915063225483,No,True,True,True,False,True,True,False,False
7299-GNVPL,0,-0.20541470624912347,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,No,0.571145770784019,-0.05669266692854774,No,False,True,True,False,False,False,False,True
0945-TSONX,0,0.7939093686525096,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,0.6023799601507884,0.9323097602666083,No,False,True,True,False,True,True,False,False
6859-RKMZJ,0,-0.70507674369994,Yes,No,DSL,No,No,No,No,Yes,No,Yes,-0.4474358491211978,-0.6621513496663858,No,True,True,False,False,False,False,False,False
4177-JPDFU,0,-0.6634382405790387,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,-1.1779688337550922,-0.7376571099807229,No,True,False,False,False,False,False,False,True
4459-BBGHE,0,0.08605481559718618,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,-0.8135699578094442,-0.3433365928533141,No,True,False,True,False,False,False,True,False
0103-CSITQ,0,1.2102943998615234,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.438762142083181,1.9099430340529364,No,False,True,False,True,False,False,False,False
7206-PQBBZ,1,-0.70507674369994,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.07833967188609468,-0.558917614004267,No,True,True,False,False,False,False,True,False
7727-SHVZV,0,-0.7883537499417428,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6811863291086064,-0.8707605051999014,No,False,False,False,False,False,False,False,False
4860-IJUDE,0,-0.6217997374581372,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,0.20154119661057562,-0.5033477439358698,No,True,False,False,False,False,True,False,False
9509-MPYOD,0,0.2942473312016931,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6378055105436482,-0.6200923172160941,No,False,False,False,True,False,False,False,True
3813-DHBBB,0,1.6266794310705373,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Yes,-0.5897249340142602,0.6654878052149479,No,True,True,False,False,True,False,False,False
8672-OAUPW,0,0.9604633811361152,Yes,No,DSL,No,No,No,Yes,No,No,No,-0.6973093640553564,0.13464631168334226,No,True,False,True,True,False,True,False,False
8659-IOOPU,0,1.7932334435541428,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,1.128155481158081,2.3232425186944803,No,False,True,True,False,True,False,True,False
3312-ZWLGF,1,0.04441631247628481,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,0.39415203103898955,0.16098447068254987,No,True,True,False,False,False,False,True,False
0305-SQECB,0,-0.70507674369994,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,-1.106824291308561,-0.7558158580104534,No,False,False,True,True,False,False,False,True
7018-WBJNK,0,-0.6217997374581372,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.35944737618702305,-0.4681238738556147,No,True,False,True,False,False,True,False,False
8922-NPKBJ,0,0.5857168530480027,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6863920273364013,-0.5440625277867209,No,True,True,True,False,True,False,False,True
7421-ZLUPA,0,-0.8299922530626441,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,-1.3428159443019332,-0.8358556093635814,No,False,False,False,False,False,False,False,True
9031-ZVQPT,0,1.834871946675044,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.3971165562608212,2.633513322545007,No,True,True,False,False,True,False,True,False
0178-SZBHO,0,0.7939093686525096,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,No,0.668318804369525,0.891389921544656,No,True,True,True,False,False,False,True,False
3370-GQEAL,0,0.08605481559718618,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,0.6075856583785836,0.20445610335598222,No,True,True,True,False,False,False,True,False
3584-WKTTW,0,0.9604633811361152,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1.5133771500149087,1.6673631215403397,No,True,True,False,True,False,False,True,False
0848-ZGQIJ,0,-0.49688422809543314,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0.9268684830166755,-0.2734584495569736,No,False,True,False,False,False,False,False,False
6116-RFVHN,0,0.2526088280807917,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.128155481158081,0.6167075297674538,No,False,True,False,False,False,False,True,False
8237-ULIXL,0,1.834871946675044,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4955164256505855,-0.08631170386537282,No,False,True,False,False,True,True,False,False
3915-ODIYG,1,1.3352099092242276,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,0.13213188690664265,1.0541123537006598,No,True,False,False,True,False,False,True,False
5914-XRFQB,0,1.834871946675044,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.6608719331357664,2.8997656807324974,No,True,True,False,False,True,False,False,False
6476-EPYZR,0,-0.6634382405790387,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.64648167425664,-0.8228460169859452,No,True,True,True,False,False,False,False,True
9227-YBAXE,0,1.5434024248287344,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,0.5052069265652824,1.4371320690429417,No,False,True,True,False,True,False,False,False
2171-UDMFD,0,0.16933182183898896,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.6829215618512046,-0.6318943642416907,No,True,True,True,False,False,True,False,False
7838-LAZFO,0,0.7106323624107068,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,0.3767997036130063,0.7000281590581994,No,True,True,False,True,False,False,False,False
7131-ZQZNK,0,1.3352099092242276,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,-0.2808535058317585,0.6967017133714482,No,False,True,True,False,True,True,False,False
9822-OAOVB,0,-1.1214617749089537,Yes,No,DSL,No,No,No,No,No,Yes,Yes,-0.433553987180411,-0.914004299127666,No,False,False,False,False,False,False,True,False
5614-DNZCE,0,1.2519329029824249,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,-0.1055949988293276,0.790229518468115,No,False,False,False,False,True,True,False,False
9840-EFJQB,0,-1.1214617749089537,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,0.22236398952175532,-0.90539199454142,No,False,False,False,False,False,False,True,False
7089-RKVSZ,0,-0.8299922530626441,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.5111335203339706,-0.8463361916643042,No,True,True,True,True,False,False,False,True
9081-WWXKP,0,0.7939093686525096,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6551578379696315,-0.5412828950895726,No,False,True,True,False,True,True,False,False
3069-SSVSN,0,-1.1214617749089537,No,No phone service,DSL,No,No,No,No,No,No,No,-1.460811770798619,-0.9274923528712049,No,False,False,False,True,False,False,False,True
3417-TSCIC,0,0.04441631247628481,No,No phone service,DSL,No,No,No,No,No,No,Yes,-1.4955164256505855,-0.5801749689750807,No,True,False,False,True,False,False,False,True
5320-BRKGK,0,1.2519329029824249,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,0.2726857390571068,1.0728862663436936,No,False,True,True,False,True,False,False,True
1345-ZUKID,0,-0.5801612343372359,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6863920273364013,-0.7912675668363763,No,True,False,False,True,False,False,False,True
0750-EKNGL,0,-0.8716307561835456,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6378055105436482,-0.8749755219947574,No,True,False,False,False,False,False,False,True
1069-QJOEE,0,-0.12213770000732072,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6673044671678199,-0.7089494280265694,No,True,True,True,True,False,False,True,False
3174-AKMAS,0,0.7522708655316083,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Yes,-0.12988825722570424,0.4320897941527664,No,False,True,False,False,True,True,False,False
0623-GDISB,0,-1.1214617749089537,Yes,No,DSL,Yes,No,No,No,No,No,Yes,-0.6764865711441764,-0.9171940415670164,No,False,False,False,False,False,False,False,False
7570-WELNY,0,1.6683179341914387,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,0.5815571672396087,1.663125320870917,No,False,True,False,False,True,False,False,False
6954-OOYZZ,0,-0.41360722185363036,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.8187756560372391,-0.5892885188017961,No,True,True,False,False,False,False,False,False
6496-JDSSB,0,-0.8299922530626441,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.4184452894353662,-0.6546554549339124,No,False,False,False,False,False,False,False,False
2616-FLVQC,0,1.5017639217078331,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.679451096366008,-0.3741631751421789,No,True,False,False,False,True,False,False,True
4671-VJLCL,0,1.4601254185869317,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,0.413239591207571,1.2759817242320461,No,False,False,False,False,True,True,False,False
4525-VZCZG,0,1.0853788904988193,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1.3155606173586998,1.7158016388693316,No,True,False,True,True,False,False,True,False
0536-ESJEP,0,1.0853788904988193,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,0.2293049204921487,0.9706778050370801,No,True,True,False,False,True,False,False,False
0270-THENM,0,1.834871946675044,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0.06619304268790611,1.3857544318948336,No,True,True,True,False,True,False,False,False
1636-NTNCO,1,-0.9965462655462497,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,-0.5897249340142602,-0.8447868881937626,No,True,False,False,False,False,True,False,False
1227-UDMZR,0,1.834871946675044,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.8054021910347927,2.0854700037154754,No,False,True,False,False,True,False,False,False
9000-PLFUZ,1,1.3352099092242276,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,-0.6417819162922099,0.38563347391108466,No,False,True,False,False,True,True,False,False
9112-WSNPU,1,0.2942473312016931,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.09048630108428277,0.16301223551899396,No,False,False,False,False,False,False,True,False
1853-ARAAQ,0,-0.08049919688641934,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,-0.6105477269254401,-0.3571436208407879,No,False,False,False,False,False,True,False,False
4559-UWIHT,0,-0.5801612343372359,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,0.5104126247930776,-0.3992937887893466,No,True,True,False,False,False,False,True,False
5642-MHDQT,0,1.0437403873779179,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.669039699910418,-0.465617647653268,No,False,True,True,True,False,False,False,False
7926-IJOOU,0,-1.1214617749089537,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6881272600789998,-0.9304770404394542,No,True,False,False,False,False,True,False,False
5567-GZKQY,0,1.2519329029824249,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6534226052270333,-0.42367253457581033,No,True,False,False,False,True,True,False,False
4256-ZWTZI,0,-0.9549077624253482,Yes,No,DSL,No,No,No,Yes,No,No,Yes,-0.587989701271662,-0.8085833115071356,No,False,False,True,False,False,False,False,True
0678-RLHVP,0,1.0437403873779179,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,1.30514922090311,1.6500018091204467,No,False,False,False,False,True,False,True,False
6469-QJKZW,0,-0.9965462655462497,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6586283034548281,-0.897622693314145,No,False,True,False,False,False,False,True,False
6988-CJEYV,0,0.8771863748943124,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,1.0674223351671397,1.3029122639699904,No,True,False,False,False,False,False,True,False
2599-CZABP,0,-0.5801612343372359,Yes,No,DSL,No,No,No,No,No,No,No,-0.8100994923242475,-0.6470684247031718,No,True,True,False,True,False,False,True,False
5022-KVDQT,0,-0.03886069376551795,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,0.4635613407429225,0.09639218628570444,No,True,False,False,False,False,False,True,False
8232-CTLKO,0,1.5850409279496358,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,-0.2843239713169552,0.8819801813485725,No,False,True,True,False,True,False,True,False
5129-HHMZC,0,0.6273553561689041,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,0.6422903132305501,0.6895475767574766,No,False,True,False,False,True,True,False,False
6993-YGFJV,0,1.70995643731234,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.5480818048668752,2.617974720090457,No,True,True,False,False,True,False,False,False
3144-KMTWZ,0,1.7932334435541428,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0.8782819662239222,2.0998466285671187,No,True,True,False,False,False,False,False,False
5371-VYLSX,1,0.9188248780152137,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,0.5364411159320525,0.9352488800857239,No,False,False,False,False,False,False,True,False
4163-HFTUK,0,0.9604633811361152,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.695068191049393,-0.48003984025404517,No,True,False,False,True,False,False,True,False
7336-RLLRH,0,-0.03886069376551795,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No,0.4479442460595375,0.06520106200377082,No,True,True,False,True,False,False,False,True
1403-GYAFU,0,1.7515949404332414,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6620987689400248,-0.3194363084327529,No,True,True,True,False,True,True,False,False
6621-YOBKI,0,-0.9549077624253482,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6516873724844348,-0.8970075287008418,No,True,False,False,False,False,False,False,True
6341-AEVKX,0,1.4184869154660302,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1.2617684023381517,2.074419824550583,No,False,True,False,True,False,False,True,False
6479-SZPLM,0,0.33588583432259445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.6829215618512046,-0.5954629488093958,No,True,True,True,False,True,True,False,False
0106-UGRDO,0,1.70995643731234,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.6678128641061598,2.7894689439546743,No,False,True,False,False,True,False,True,False
1078-TDCRN,1,-1.038184768667151,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,-1.2907589620239834,-0.901518735865066,No,False,True,False,False,False,False,True,False
4360-PNRQB,0,-0.41360722185363036,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.2657448080867134,-0.3035787317342681,No,True,False,False,False,False,False,False,False
6344-SFJVH,0,-0.3303302156118276,No,No phone service,DSL,No,No,No,No,No,No,No,-1.4937811929079874,-0.7087215892809015,No,False,False,False,False,False,True,False,False
1535-VTJOQ,0,-0.16377620312822208,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4851050291949957,-0.6872819633135535,No,False,False,False,False,True,True,False,False
